prompt,response
"1612,MIDWEST0001,'Midwest Sport, Inc.',1,True,True,,2012-02-02 00:00:00","{'businessentityid': {'type': 'integer', 'constraints': ['FOREIGN KEY', 'PRIMARY KEY']}, 'accountnumber': {'type': 'character varying', 'constraints': ['NO CONSTRAINT']}, 'name': {'type': 'character varying', 'constraints': ['NO CONSTRAINT']}, 'creditrating': {'type': 'smallint', 'constraints': ['NO CONSTRAINT']}, 'preferredvendorstatus': {'type': 'boolean', 'constraints': ['NO CONSTRAINT']}, 'activeflag': {'type': 'boolean', 'constraints': ['NO CONSTRAINT']}, 'purchasingwebserviceurl': {'type': 'character varying', 'constraints': ['NO CONSTRAINT']}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}}"
"177,,688,9,6abc1437-87ff-49fe-8b91-9eeeeb4143d4,2014-09-12 11:15:07.263000","{'customerid': {'type': 'integer', 'constraints': ['PRIMARY KEY']}, 'personid': {'type': 'integer', 'constraints': ['FOREIGN KEY']}, 'storeid': {'type': 'integer', 'constraints': ['FOREIGN KEY']}, 'territoryid': {'type': 'integer', 'constraints': ['FOREIGN KEY']}, 'rowguid': {'type': 'uuid', 'constraints': ['NO CONSTRAINT']}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}}"
"564,563,14,2aefbbc8-5bc6-4944-bd77-6e1d76d4ba12,2017-12-13 13:21:10.757000","{'businessentityid': {'type': 'integer', 'constraints': ['FOREIGN KEY', 'PRIMARY KEY']}, 'personid': {'type': 'integer', 'constraints': ['PRIMARY KEY', 'FOREIGN KEY']}, 'contacttypeid': {'type': 'integer', 'constraints': ['FOREIGN KEY', 'PRIMARY KEY']}, 'rowguid': {'type': 'uuid', 'constraints': ['NO CONSTRAINT']}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}}"
"141,872923042,adventure-works\min0,Production Technician - WC20,1974-09-10,M,M,2010-01-24,False,1,20,True,cc75c35d-1566-43fa-b2e9-d1e508efdcd1,2014-06-30 00:00:00,/3/1/14/7/","{'businessentityid': {'type': 'integer', 'constraints': ['PRIMARY KEY', 'FOREIGN KEY']}, 'nationalidnumber': {'type': 'character varying', 'constraints': ['NO CONSTRAINT']}, 'loginid': {'type': 'character varying', 'constraints': ['NO CONSTRAINT']}, 'jobtitle': {'type': 'character varying', 'constraints': ['NO CONSTRAINT']}, 'birthdate': {'type': 'date', 'constraints': ['NO CONSTRAINT']}, 'maritalstatus': {'type': 'character', 'constraints': ['NO CONSTRAINT']}, 'gender': {'type': 'character', 'constraints': ['NO CONSTRAINT']}, 'hiredate': {'type': 'date', 'constraints': ['NO CONSTRAINT']}, 'salariedflag': {'type': 'boolean', 'constraints': ['NO CONSTRAINT']}, 'vacationhours': {'type': 'smallint', 'constraints': ['NO CONSTRAINT']}, 'sickleavehours': {'type': 'smallint', 'constraints': ['NO CONSTRAINT']}, 'currentflag': {'type': 'boolean', 'constraints': ['NO CONSTRAINT']}, 'rowguid': {'type': 'uuid', 'constraints': ['NO CONSTRAINT']}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}, 'organizationnode': {'type': 'character varying', 'constraints': ['NO CONSTRAINT']}}"
"159,7,2,2009-02-16,,2009-02-15 00:00:00","{'businessentityid': {'type': 'integer', 'constraints': ['FOREIGN KEY', 'PRIMARY KEY']}, 'departmentid': {'type': 'smallint', 'constraints': ['PRIMARY KEY', 'FOREIGN KEY']}, 'shiftid': {'type': 'smallint', 'constraints': ['PRIMARY KEY', 'FOREIGN KEY']}, 'startdate': {'type': 'date', 'constraints': ['PRIMARY KEY']}, 'enddate': {'type': 'date', 'constraints': ['NO CONSTRAINT']}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}}"
"276,2012-05-30 00:00:00,1355000,1b62e37f-2045-404a-b3f0-4e7b65c8d979,2012-04-15 00:00:00","{'businessentityid': {'type': 'integer', 'constraints': ['PRIMARY KEY', 'FOREIGN KEY']}, 'quotadate': {'type': 'timestamp without time zone', 'constraints': ['PRIMARY KEY']}, 'salesquota': {'type': 'numeric', 'constraints': ['NO CONSTRAINT']}, 'rowguid': {'type': 'uuid', 'constraints': ['NO CONSTRAINT']}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}}"
"68,sKjIpJvzy+BB2XWa7WMQ0eFDL8Iuvv1Ueio4qDCFFnM=,wLRTFPc=,306a42bb-9467-4f65-8972-bfe3d8864c52,2009-11-26 00:00:00","{'businessentityid': {'type': 'integer', 'constraints': ['FOREIGN KEY', 'PRIMARY KEY']}, 'passwordhash': {'type': 'character varying', 'constraints': ['NO CONSTRAINT']}, 'passwordsalt': {'type': 'character varying', 'constraints': ['NO CONSTRAINT']}, 'rowguid': {'type': 'uuid', 'constraints': ['NO CONSTRAINT']}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}}"
"71,120,2,56e58ad3-1ba8-4fe2-87a0-73bb7c12deae,2014-09-12 11:15:06.967000","{'businessentityid': {'type': 'integer', 'constraints': ['PRIMARY KEY', 'FOREIGN KEY']}, 'addressid': {'type': 'integer', 'constraints': ['PRIMARY KEY', 'FOREIGN KEY']}, 'addresstypeid': {'type': 'integer', 'constraints': ['PRIMARY KEY', 'FOREIGN KEY']}, 'rowguid': {'type': 'uuid', 'constraints': ['NO CONSTRAINT']}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}}"
"2,3,2011-04-30 00:00:00,3,360,45.5805,3.00,0.00,2011-04-23 00:00:00","{'purchaseorderid': {'type': 'integer', 'constraints': ['PRIMARY KEY', 'FOREIGN KEY']}, 'purchaseorderdetailid': {'type': 'integer', 'constraints': ['PRIMARY KEY']}, 'duedate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}, 'orderqty': {'type': 'smallint', 'constraints': ['NO CONSTRAINT']}, 'productid': {'type': 'integer', 'constraints': ['FOREIGN KEY']}, 'unitprice': {'type': 'numeric', 'constraints': ['NO CONSTRAINT']}, 'receivedqty': {'type': 'numeric', 'constraints': ['NO CONSTRAINT']}, 'rejectedqty': {'type': 'numeric', 'constraints': ['NO CONSTRAINT']}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}}"
"60,,1360,4,a029f31e-433b-4fa4-b442-b291d16a1b9f,2014-09-12 11:15:07.263000","{'customerid': {'type': 'integer', 'constraints': ['PRIMARY KEY']}, 'personid': {'type': 'integer', 'constraints': ['FOREIGN KEY']}, 'storeid': {'type': 'integer', 'constraints': ['FOREIGN KEY']}, 'territoryid': {'type': 'integer', 'constraints': ['FOREIGN KEY']}, 'rowguid': {'type': 'uuid', 'constraints': ['NO CONSTRAINT']}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}}"
"149,764,1,0,2011-06-05 00:00:00,2011-06-23 00:00:00,2011-06-16 00:00:00,,2011-06-23 00:00:00","{'workorderid': {'type': 'integer', 'constraints': ['PRIMARY KEY']}, 'productid': {'type': 'integer', 'constraints': ['FOREIGN KEY']}, 'orderqty': {'type': 'integer', 'constraints': ['NO CONSTRAINT']}, 'scrappedqty': {'type': 'smallint', 'constraints': ['NO CONSTRAINT']}, 'startdate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}, 'enddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}, 'duedate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}, 'scrapreasonid': {'type': 'smallint', 'constraints': ['FOREIGN KEY']}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}}"
"UY,UYU,2014-02-08 10:17:21.510000","{'countryregioncode': {'type': 'character varying', 'constraints': ['PRIMARY KEY', 'FOREIGN KEY']}, 'currencycode': {'type': 'character', 'constraints': ['FOREIGN KEY', 'PRIMARY KEY']}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}}"
"54,7,1,2010-01-01,,2009-12-31 00:00:00","{'businessentityid': {'type': 'integer', 'constraints': ['FOREIGN KEY', 'PRIMARY KEY']}, 'departmentid': {'type': 'smallint', 'constraints': ['PRIMARY KEY', 'FOREIGN KEY']}, 'shiftid': {'type': 'smallint', 'constraints': ['PRIMARY KEY', 'FOREIGN KEY']}, 'startdate': {'type': 'date', 'constraints': ['PRIMARY KEY']}, 'enddate': {'type': 'date', 'constraints': ['NO CONSTRAINT']}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}}"
"13,747,3,30,2011-06-03 00:00:00,2011-06-14 00:00:00,2011-06-03 00:00:00,2011-06-19 00:00:00,1.0000,14.5,14.5,2011-06-19 00:00:00","{'workorderid': {'type': 'integer', 'constraints': ['PRIMARY KEY', 'FOREIGN KEY']}, 'productid': {'type': 'integer', 'constraints': ['PRIMARY KEY']}, 'operationsequence': {'type': 'smallint', 'constraints': ['PRIMARY KEY']}, 'locationid': {'type': 'smallint', 'constraints': ['FOREIGN KEY']}, 'scheduledstartdate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}, 'scheduledenddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}, 'actualstartdate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}, 'actualenddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}, 'actualresourcehrs': {'type': 'numeric', 'constraints': ['NO CONSTRAINT']}, 'plannedcost': {'type': 'numeric', 'constraints': ['NO CONSTRAINT']}, 'actualcost': {'type': 'numeric', 'constraints': ['NO CONSTRAINT']}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}}"
"239,994,6,50,2011-06-07 00:00:00,2011-06-18 00:00:00,2011-06-07 00:00:00,2011-06-27 00:00:00,3.0000,36.75,36.75,2011-06-27 00:00:00","{'workorderid': {'type': 'integer', 'constraints': ['PRIMARY KEY', 'FOREIGN KEY']}, 'productid': {'type': 'integer', 'constraints': ['PRIMARY KEY']}, 'operationsequence': {'type': 'smallint', 'constraints': ['PRIMARY KEY']}, 'locationid': {'type': 'smallint', 'constraints': ['FOREIGN KEY']}, 'scheduledstartdate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}, 'scheduledenddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}, 'actualstartdate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}, 'actualenddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}, 'actualresourcehrs': {'type': 'numeric', 'constraints': ['NO CONSTRAINT']}, 'plannedcost': {'type': 'numeric', 'constraints': ['NO CONSTRAINT']}, 'actualcost': {'type': 'numeric', 'constraints': ['NO CONSTRAINT']}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}}"
"484,World Bike Discount Store,276,'<StoreSurvey xmlns=''http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey''><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BS</BusinessType><YearOpened>1979</YearOpened><Specialty>Road</Specialty><SquareFeet>39000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>38</NumberEmployees></StoreSurvey>',e73e6b44-3824-4c98-a7b1-796f1f1e0de8,2014-09-12 11:15:07.497000","{'businessentityid': {'type': 'integer', 'constraints': ['FOREIGN KEY', 'PRIMARY KEY']}, 'name': {'type': 'character varying', 'constraints': ['NO CONSTRAINT']}, 'salespersonid': {'type': 'integer', 'constraints': ['FOREIGN KEY']}, 'demographics': {'type': 'xml', 'constraints': ['NO CONSTRAINT']}, 'rowguid': {'type': 'uuid', 'constraints': ['NO CONSTRAINT']}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}}"
"52,7,1,2008-03-10,,2008-03-09 00:00:00","{'businessentityid': {'type': 'integer', 'constraints': ['FOREIGN KEY', 'PRIMARY KEY']}, 'departmentid': {'type': 'smallint', 'constraints': ['PRIMARY KEY', 'FOREIGN KEY']}, 'shiftid': {'type': 'smallint', 'constraints': ['PRIMARY KEY', 'FOREIGN KEY']}, 'startdate': {'type': 'date', 'constraints': ['PRIMARY KEY']}, 'enddate': {'type': 'date', 'constraints': ['NO CONSTRAINT']}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}}"
"72,165,2012-02-08 00:00:00,550,921,5.586,550.00,0.00,2012-02-01 00:00:00","{'purchaseorderid': {'type': 'integer', 'constraints': ['PRIMARY KEY', 'FOREIGN KEY']}, 'purchaseorderdetailid': {'type': 'integer', 'constraints': ['PRIMARY KEY']}, 'duedate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}, 'orderqty': {'type': 'smallint', 'constraints': ['NO CONSTRAINT']}, 'productid': {'type': 'integer', 'constraints': ['FOREIGN KEY']}, 'unitprice': {'type': 'numeric', 'constraints': ['NO CONSTRAINT']}, 'receivedqty': {'type': 'numeric', 'constraints': ['NO CONSTRAINT']}, 'rejectedqty': {'type': 'numeric', 'constraints': ['NO CONSTRAINT']}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}}"
"194,813,1,10,2011-06-06 00:00:00,2011-06-17 00:00:00,2011-06-13 00:00:00,2011-06-17 00:00:00,4.1000,92.25,92.25,2011-06-17 00:00:00","{'workorderid': {'type': 'integer', 'constraints': ['PRIMARY KEY', 'FOREIGN KEY']}, 'productid': {'type': 'integer', 'constraints': ['PRIMARY KEY']}, 'operationsequence': {'type': 'smallint', 'constraints': ['PRIMARY KEY']}, 'locationid': {'type': 'smallint', 'constraints': ['FOREIGN KEY']}, 'scheduledstartdate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}, 'scheduledenddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}, 'actualstartdate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}, 'actualenddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}, 'actualresourcehrs': {'type': 'numeric', 'constraints': ['NO CONSTRAINT']}, 'plannedcost': {'type': 'numeric', 'constraints': ['NO CONSTRAINT']}, 'actualcost': {'type': 'numeric', 'constraints': ['NO CONSTRAINT']}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}}"
"55,131,2,8beeddc2-181a-44a4-b186-3bf537e8a7fe,2014-09-12 11:15:06.967000","{'businessentityid': {'type': 'integer', 'constraints': ['PRIMARY KEY', 'FOREIGN KEY']}, 'addressid': {'type': 'integer', 'constraints': ['PRIMARY KEY', 'FOREIGN KEY']}, 'addresstypeid': {'type': 'integer', 'constraints': ['PRIMARY KEY', 'FOREIGN KEY']}, 'rowguid': {'type': 'uuid', 'constraints': ['NO CONSTRAINT']}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}}"
"132,SuperiorCard,33332924248632,1,2008,2014-06-01 00:00:00","{'creditcardid': {'type': 'integer', 'constraints': ['PRIMARY KEY']}, 'cardtype': {'type': 'character varying', 'constraints': ['NO CONSTRAINT']}, 'cardnumber': {'type': 'character varying', 'constraints': ['NO CONSTRAINT']}, 'expmonth': {'type': 'smallint', 'constraints': ['NO CONSTRAINT']}, 'expyear': {'type': 'smallint', 'constraints': ['NO CONSTRAINT']}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}}"
"43668,85,365D-4C9A-BE,6,715,1,28.8404,0,ec1a080e-1ecb-4009-a121-2f276f1140ff,2011-05-31 00:00:00","{'salesorderid': {'type': 'integer', 'constraints': ['PRIMARY KEY', 'FOREIGN KEY']}, 'salesorderdetailid': {'type': 'integer', 'constraints': ['PRIMARY KEY']}, 'carriertrackingnumber': {'type': 'character varying', 'constraints': ['NO CONSTRAINT']}, 'orderqty': {'type': 'smallint', 'constraints': ['NO CONSTRAINT']}, 'productid': {'type': 'integer', 'constraints': ['FOREIGN KEY']}, 'specialofferid': {'type': 'integer', 'constraints': ['FOREIGN KEY']}, 'unitprice': {'type': 'numeric', 'constraints': ['NO CONSTRAINT']}, 'unitpricediscount': {'type': 'numeric', 'constraints': ['NO CONSTRAINT']}, 'rowguid': {'type': 'uuid', 'constraints': ['NO CONSTRAINT']}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}}"
"190,589-555-0147,1,2009-01-26 00:00:00","{'businessentityid': {'type': 'integer', 'constraints': ['PRIMARY KEY', 'FOREIGN KEY']}, 'phonenumber': {'type': 'character varying', 'constraints': ['PRIMARY KEY']}, 'phonenumbertypeid': {'type': 'integer', 'constraints': ['PRIMARY KEY', 'FOREIGN KEY']}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}}"
"43668,96,365D-4C9A-BE,2,764,1,419.4589,0,fffb02e3-1b08-44a7-8dc4-1ee6b24253d4,2011-05-31 00:00:00","{'salesorderid': {'type': 'integer', 'constraints': ['PRIMARY KEY', 'FOREIGN KEY']}, 'salesorderdetailid': {'type': 'integer', 'constraints': ['PRIMARY KEY']}, 'carriertrackingnumber': {'type': 'character varying', 'constraints': ['NO CONSTRAINT']}, 'orderqty': {'type': 'smallint', 'constraints': ['NO CONSTRAINT']}, 'productid': {'type': 'integer', 'constraints': ['FOREIGN KEY']}, 'specialofferid': {'type': 'integer', 'constraints': ['FOREIGN KEY']}, 'unitprice': {'type': 'numeric', 'constraints': ['NO CONSTRAINT']}, 'unitpricediscount': {'type': 'numeric', 'constraints': ['NO CONSTRAINT']}, 'rowguid': {'type': 'uuid', 'constraints': ['NO CONSTRAINT']}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}}"
"CC,Cocos (Keeling) Islands,2008-04-30 00:00:00","{'countryregioncode': {'type': 'character varying', 'constraints': ['PRIMARY KEY']}, 'name': {'type': 'character varying', 'constraints': ['NO CONSTRAINT']}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}}"
"119,Distinguish,55551090366683,1,2006,2009-02-06 00:00:00","{'creditcardid': {'type': 'integer', 'constraints': ['PRIMARY KEY']}, 'cardtype': {'type': 'character varying', 'constraints': ['NO CONSTRAINT']}, 'cardnumber': {'type': 'character varying', 'constraints': ['NO CONSTRAINT']}, 'expmonth': {'type': 'smallint', 'constraints': ['NO CONSTRAINT']}, 'expyear': {'type': 'smallint', 'constraints': ['NO CONSTRAINT']}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}}"
"411,1616,17,43.28,45.444,2011-08-25 00:00:00,1,5,,CAN,2011-08-25 00:00:00","{'productid': {'type': 'integer', 'constraints': ['PRIMARY KEY', 'FOREIGN KEY']}, 'businessentityid': {'type': 'integer', 'constraints': ['FOREIGN KEY', 'PRIMARY KEY']}, 'averageleadtime': {'type': 'integer', 'constraints': ['NO CONSTRAINT']}, 'standardprice': {'type': 'numeric', 'constraints': ['NO CONSTRAINT']}, 'lastreceiptcost': {'type': 'numeric', 'constraints': ['NO CONSTRAINT']}, 'lastreceiptdate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}, 'minorderqty': {'type': 'integer', 'constraints': ['NO CONSTRAINT']}, 'maxorderqty': {'type': 'integer', 'constraints': ['NO CONSTRAINT']}, 'onorderqty': {'type': 'integer', 'constraints': ['NO CONSTRAINT']}, 'unitmeasurecode': {'type': 'character', 'constraints': ['FOREIGN KEY']}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}}"
"1634,GMASKI0001,GMA Ski & Bike,1,True,True,,2011-05-09 00:00:00","{'businessentityid': {'type': 'integer', 'constraints': ['FOREIGN KEY', 'PRIMARY KEY']}, 'accountnumber': {'type': 'character varying', 'constraints': ['NO CONSTRAINT']}, 'name': {'type': 'character varying', 'constraints': ['NO CONSTRAINT']}, 'creditrating': {'type': 'smallint', 'constraints': ['NO CONSTRAINT']}, 'preferredvendorstatus': {'type': 'boolean', 'constraints': ['NO CONSTRAINT']}, 'activeflag': {'type': 'boolean', 'constraints': ['NO CONSTRAINT']}, 'purchasingwebserviceurl': {'type': 'character varying', 'constraints': ['NO CONSTRAINT']}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}}"
"76,2011-06-05 00:00:00,USD,MXN,9.335,9.327,2011-06-05 00:00:00","{'currencyrateid': {'type': 'integer', 'constraints': ['PRIMARY KEY']}, 'currencyratedate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}, 'fromcurrencycode': {'type': 'character', 'constraints': ['FOREIGN KEY']}, 'tocurrencycode': {'type': 'character', 'constraints': ['FOREIGN KEY']}, 'averagerate': {'type': 'numeric', 'constraints': ['NO CONSTRAINT']}, 'endofdayrate': {'type': 'numeric', 'constraints': ['NO CONSTRAINT']}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': ['NO CONSTRAINT']}}"
